Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,temperature_proxy_variable,temperature_baseline,temperature_scenario,temperature_delta,baseline_mode,baseline_mode_label
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,34.87840386234457,0.0,34.87840386234457,0.0,115.39469490289476,115.39469490289476,0.0,TA（°C）,1.4174513632153836,1.4174513632153836,0.0,x_driven,X-driven / Nature-like simplified baseline
湖北,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,33.90031040163247,-1.6317786477766072,32.26853175385586,-1.6317786477766063,37.339883522154366,47.62018966777779,10.28030614562342,TA（°C）,2.8433712632862562,1.8673333333333328,-0.9760379299529234,x_driven,X-driven / Nature-like simplified baseline
湖南,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,37.513855460370095,-1.4034512477316352,36.11040421263846,-1.4034512477316383,32.73558223131605,38.84508135111111,6.1094991197950606,TA（°C）,2.649485484520736,1.850999999999999,-0.7984854845207368,x_driven,X-driven / Nature-like simplified baseline
甘肃,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,35.36162271629232,0.9286001755272898,36.2902228918196,0.9286001755272864,8.398881438664631,10.501819511444445,2.102938072779814,TA（°C）,1.6325132922129513,2.068666666666666,0.43615337445371494,x_driven,X-driven / Nature-like simplified baseline
福建,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,29.013668641209627,2.0526821623765032,31.06635080358613,2.0526821623765024,36.12441289967077,57.46385516888889,21.339442269218118,TA（°C）,1.0068762926840753,1.7206666666666663,0.713790373982591,x_driven,X-driven / Nature-like simplified baseline
西藏,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,35.668125461595196,3.914481320201228,39.58260678179642,3.914481320201226,-0.5629474846893467,9.175313782888889,9.738261267578235,TA（°C）,0.373176860057352,2.198666666666666,1.8254898066093141,x_driven,X-driven / Nature-like simplified baseline
贵州,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,39.808319257722076,-1.3131551989107937,38.495164058811284,-1.313155198910792,34.739959623708856,37.44528982,2.7053301962911434,TA（°C）,2.3676179455051933,1.6656666666666666,-0.7019512788385267,x_driven,X-driven / Nature-like simplified baseline
辽宁,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,29.56818220350785,1.0526042033991605,30.62078640690701,1.0526042033991594,62.220191963655544,53.456187755555554,-8.76400420809999,TA（°C）,1.5160741872309664,2.177666666666666,0.6615924794356998,x_driven,X-driven / Nature-like simplified baseline
重庆,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,34.25800495336416,-1.226006866031858,33.0319980873323,-1.2260068660318595,43.86207973077786,50.04097613555555,6.178896404777696,TA（°C）,2.541489009826258,1.8313333333333317,-0.7101556764929262,x_driven,X-driven / Nature-like simplified baseline
陕西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,25.462280381587565,-0.013965897056482207,25.448314484531082,-0.013965897056483101,31.38664933461126,30.626449222222224,-0.7602001123890361,TA（°C）,1.867632396481985,1.872,0.0043676035180151285,x_driven,X-driven / Nature-like simplified baseline
青海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,34.2858716761068,3.7568723011898153,38.04274397729662,3.7568723011898157,5.951731028433,8.509970200333333,2.5582391719003335,TA（°C）,0.30453701292505897,2.158333333333333,1.8537963204082741,x_driven,X-driven / Nature-like simplified baseline
黑龙江,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p10,31.79784478838347,2.376771788858928,34.174616577242396,2.376771788858928,26.89610696780329,24.774898042222222,-2.121208925581069,TA（°C）,1.2997809773965963,2.528666666666667,1.2288856892700708,x_driven,X-driven / Nature-like simplified baseline
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,34.87840386234457,2.2467592680888737,37.12516313043344,2.246759268088873,115.39469490289476,97.32855526555555,-18.066139637339205,TA（°C）,1.4174513632153836,2.8200000000000003,1.4025486367846167,x_driven,X-driven / Nature-like simplified baseline
云南,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,40.671964333312864,1.3415827808784133,42.013547114191276,1.3415827808784115,20.84046911840916,31.559034507777778,10.718565389368617,TA（°C）,1.6867311929954834,2.2016666666666644,0.5149354736711811,x_driven,X-driven / Nature-like simplified baseline
内蒙古,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,34.93294078143573,4.110066413487599,39.043007194923334,4.110066413487601,12.931681364238123,12.645886455222218,-0.2857949090159053,TA（°C）,1.173994030107895,3.248333333333333,2.074339303225438,x_driven,X-driven / Nature-like simplified baseline
北京,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,41.65444674528375,3.5283052530530754,45.182751998336826,3.5283052530530767,85.51864526557621,86.77430012666666,1.2556548610904485,TA（°C）,1.4284527955482056,3.1866666666666656,1.75821387111846,x_driven,X-driven / Nature-like simplified baseline
吉林,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,41.56532333690254,2.585003718425831,44.15032705532837,2.585003718425831,43.92574370177605,43.5699105811111,-0.355833120664947,TA（°C）,2.0153814116037148,3.3226666666666667,1.307285255062952,x_driven,X-driven / Nature-like simplified baseline
四川,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.035292564721857,2.33980632823394,31.375098892955798,2.3398063282339407,15.418393935188469,26.431899606666665,11.013505671478196,TA（°C）,1.7197284302866265,2.7330000000000005,1.013271569713374,x_driven,X-driven / Nature-like simplified baseline
天津,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,35.88133888142018,4.909100413360347,40.790439294780526,4.909100413360349,23.534591889264505,82.91385309888888,59.379261209624374,TA（°C）,1.5860886654694872,3.1679999999999997,1.5819113345305125,x_driven,X-driven / Nature-like simplified baseline
宁夏,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.325452700936115,3.273559291128236,31.59901199206435,3.2735592911282367,16.651113558278134,24.349531858888888,7.698418300610754,TA（°C）,1.4563861881516817,2.9896666666666665,1.5332804785149847,x_driven,X-driven / Nature-like simplified baseline
安徽,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.74842809406832,4.421278548080952,33.16970664214927,4.421278548080952,0.39409082847862464,55.427863775555565,55.03377294707694,TA（°C）,1.550274700029004,2.951666666666668,1.401391966637664,x_driven,X-driven / Nature-like simplified baseline
山东,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,36.12017484615303,2.317640388168041,38.43781523432107,2.3176403881680443,66.69212283533625,58.781367458888894,-7.910755376447355,TA（°C）,1.905396997449165,3.1913333333333345,1.2859363358841696,x_driven,X-driven / Nature-like simplified baseline
山西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,35.7013500603809,2.598210603944348,38.29956066432525,2.598210603944345,31.23025230049783,36.66461307111112,5.434360770613289,TA（°C）,1.875571851384927,3.102666666666668,1.2270948152817407,x_driven,X-driven / Nature-like simplified baseline
广东,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,24.852794958519535,4.2461701651452906,29.098965123664826,4.2461701651452906,-8.631537342966666,60.43198637444444,69.0635237174111,TA（°C）,0.9705556516618655,2.073333333333334,1.1027776816714687,x_driven,X-driven / Nature-like simplified baseline
广西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,31.514888935759586,1.1594425812526006,32.674331517012185,1.1594425812525984,6.445867726925684,50.9562281488889,44.51036042196321,TA（°C）,2.2632810128410634,2.179666666666666,-0.08361434617439745,x_driven,X-driven / Nature-like simplified baseline
新疆,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,37.023748677903924,0.6038539701025987,37.62760264800652,0.6038539701025982,3.9681688680408773,4.313888203777777,0.34571933573689995,TA（°C）,2.941051456417414,3.24,0.29894854358258627,x_driven,X-driven / Nature-like simplified baseline
江苏,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,20.35050497871873,2.5704228903501445,22.920927869068876,2.5704228903501445,65.94019129570692,68.84020221,2.900010914293077,TA（°C）,1.6582233845184673,2.9093333333333327,1.2511099488148654,x_driven,X-driven / Nature-like simplified baseline
江西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,35.86124046281849,2.04452747998643,37.90576794280492,2.044527479986428,52.036710167827735,56.81761751222221,4.780907344394478,TA（°C）,1.6536361897195344,2.611666666666668,0.9580304769471337,x_driven,X-driven / Nature-like simplified baseline
河北,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,37.899641619010254,1.9207059040963461,39.8203475231066,1.9207059040963443,82.19397863597658,49.67064488888889,-32.52333374708769,TA（°C）,1.6888385267034949,3.144000000000002,1.455161473296507,x_driven,X-driven / Nature-like simplified baseline
河南,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,41.3436693455855,-1.1286776477374816,40.21499169784802,-1.128677647737483,130.78396645835275,47.062897917777775,-83.72106854057498,TA（°C）,2.5944696915011694,3.281666666666668,0.6871969751654987,x_driven,X-driven / Nature-like simplified baseline
浙江,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,27.197910836094223,5.440060624126854,32.63797146022108,5.440060624126858,-14.404012986043568,66.57702481999999,80.98103780604356,TA（°C）,1.193654729869327,2.7189999999999976,1.5253452701306707,x_driven,X-driven / Nature-like simplified baseline
海南,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp585,SSP5-8.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP5-8.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.98854853190989,3.4975833764845565,32.48613190839445,3.4975833764845596,67.50588193236415,104.9003043388889,37.394422406524754,TA（°C）,0.7579403403345113,1.958666666666666,1.2007263263321546,x_driven,X-driven / Nature-like simplified baseline
